label,t,r,accepted_rows,scoreable_rows_in_local_snapshot,representative_sha256,submission_id,polynomial_index
24T12406,12406,16,2,2,ae315cf83fa7214bd2b103ca402217f92149e485a3e36e05ea5e0bac8763b420,sub_65b0569835364333b9d87a5f8118adf3,885
24T12406,12406,24,2,2,bd8e450f59df6e2ce7053bf360e45ec4d9c982eb3dcc098d5675a1e96c9b4319,sub_00bdbba7f8ce4d4e8bf8f576e2d41feb,709
24T12408,12408,8,2,2,4d99fc495843efa9f139618ccace510bb6af1955b181af94bf03794fc4d036a4,sub_ceb4105427054c16a985d54432b836f0,917
24T12408,12408,24,1,1,2894552a12d72247aa2705114b73d24eae9c1426429b3042d35dcdb8984dff26,sub_fcdc8c9aef6c4e649761fc3bdf26f1ce,717
24T12415,12415,0,1,1,e9ba4779e07b2073a48d5368dd21729535ba1830f7683a642f67a114623fcbb3,sub_2fe8e857d8fa4920ad52292814c7bcd1,612
24T12415,12415,8,2,2,d8ba217f7af4f513d5787a38b25077f3a7d58b653368b8dfdf553abe1b96c15d,sub_2fe8e857d8fa4920ad52292814c7bcd1,708
24T12415,12415,16,2,2,5792048eb2ead5e8a0cfda82e40cc5ce18c00a03177f20541fbdcc1b0c137064,sub_1ec0da78fb09443a88262c5e93a3fb09,740
24T12415,12415,24,1,1,ec90ae6ce0d45abdd7117f66d24268ec8ccb614773244ce98669706d0c9e8dcf,sub_ee26463ba79b4540a8b3d483520d1f24,833
24T12420,12420,8,2,2,f969685bbc1d17f6456821bc4d02f9064e245b7ebf6a8f31b1351dacd2c02cde,sub_b483a6015e5544568bccbe5e792d939d,885
24T12420,12420,16,3,3,d38801b9b2ac0ac33abf7fc20adcfc76241ffc2739454cb359de4075da348a75,sub_1ec0da78fb09443a88262c5e93a3fb09,742
24T12422,12422,0,11,11,21f1dd57c862fca08d7697b957011b3fd187edcd6b10d6679aa9dcb9609b53f7,sub_c525a294a47647efb2774e56f3871779,397
24T12422,12422,4,5,5,76312d3fc4308e9a2611db6e3ef0ecc67e649be651abecfe0a88ad0141cb83f9,sub_c525a294a47647efb2774e56f3871779,112
24T12422,12422,8,12,12,1306b0a099a66a3759a0f9f8bce161aebbc614efab0d2ebd76de422c0a2a858e,sub_1ec0da78fb09443a88262c5e93a3fb09,881
24T12422,12422,12,11,11,c6f978a28ccf34b82b6a547c67217e1c724b75cb85f1dd5ab17857d2853e7eb7,sub_1ec0da78fb09443a88262c5e93a3fb09,598
24T12422,12422,16,1,1,47fdc31773ec1c38ffb55098f66f490cc89917bcd083f85151226117fdafb428,sub_1ec0da78fb09443a88262c5e93a3fb09,892
24T12424,12424,8,1,1,8d218e6acae55ef1a991657c629ca31d7d3433337526fa89eae149c3c1671ea9,sub_2fe8e857d8fa4920ad52292814c7bcd1,713
24T12424,12424,24,1,1,1d31f0e1680727d4e81684f20c6b160887880f7efa9d518e2361d183b953121f,sub_3c24aea00e824020b1c3ca74205400ad,799
24T12433,12433,0,5,4,738e27df69354f10c5933f11a7c3174ee70a4b965819097d00186bb51d9a05f9,sub_bc20c5a0e78f48d7a9bbecb5e74a2db9,660
24T12433,12433,4,21,10,86ef892b8aa053423b738ce58e244448cfc1c46b191965d3e7723be92038103a,sub_81fa0021ecfb4738b0d8e75d54911306,719
24T12433,12433,8,15,9,f080b0f65db419f48203c84d4a724a7064932bfa600ac8699c0a746711ee38cf,sub_6fff1717fc6649da82e0dd049b1e431d,703
24T12436,12436,8,2,2,4ac413ba8c988d2b33fbd775e62b76275aa8c16eb0c5817cd218ee3a69ea4703,sub_ea43b632a95d48d3bcdf5c0ca00a8c6a,952
24T12436,12436,24,1,1,1ae1c4708c0cfdedf51fd8270610db9cd01f1b8e20c391e1f462625d56cf924c,sub_9f3534b453e641faba6de187b1b66996,909
24T12438,12438,8,2,2,5e6c7285d36312223b2472c2713b938ec09f4d96dcc183687249fbfacdd96bbd,sub_e2cc372b64514a4a873f811493d2192e,854
24T12444,12444,8,1,1,02e260d8e29fedce454edb919dbd4f49b088ed11d8bb434487308b3427749b6a,sub_5d609a731c0945f380c90817d2380290,823
24T12444,12444,16,1,1,cd56c4fd36c49c302a88f6f1fe3e78523cffd4b29e255b2e4c32875ef289135b,sub_60318207d82b485b8b466a39c8a7552e,888
24T12444,12444,24,1,1,51ef8d23297644b3f11cd0a410b2320cc8f7b6344c730dcc59fef3da79d68b56,sub_f245c5732c0643d6a7bd0914a13bc00e,903
24T12447,12447,0,4,4,7ee438597cdfaa9617f68dcd61165aae61fbc5a976f020ed26e8dca29a421ed1,sub_6b3d2d8c06d444af823f5823e9a28df7,776
24T12464,12464,0,1,1,628497c1a5cbfedd03b6f83d666a90b363ca761388305d5d3d1e44d596645966,sub_2fe8e857d8fa4920ad52292814c7bcd1,852
24T12464,12464,8,3,3,d1c7b28a05d43647c4d91109efd14f5115ad19bbb5657eb895418f545e333973,sub_fcdc8c9aef6c4e649761fc3bdf26f1ce,854
24T12464,12464,16,3,3,176a14d2200e478252f04b369b255c38fe2cd15262c3b20c2e62314dbf740844,sub_5d609a731c0945f380c90817d2380290,913
24T12464,12464,24,1,1,975623f534fec51d3ab9d23684b0f8fbb964c38a06ea3ce49fca7abe40502292,sub_2fe8e857d8fa4920ad52292814c7bcd1,855
24T12466,12466,4,6,6,8711c802406bf969183f010249a57b1072a28a5d513213be4782dc0da686eb91,sub_22470fa377f24b50b772fd76bfa43bda,55
24T12466,12466,8,4,4,39817846e96eea192bcb83f8f635f4f20a24afa62162cb0b87771279cc228ae2,sub_1ec0da78fb09443a88262c5e93a3fb09,571
24T12466,12466,12,9,9,760a999fb95bb6e85c500ff0565e7c7fb4379fccb091427c7a1770e9f1a585fc,sub_3166b3868f5e4994a087b3bbe96fde6a,748
24T12466,12466,16,15,15,c5bbafec47411a5ecec1d5e175401bb275b348797f2d218bd53e1b8fdd400c92,sub_1e115dea004741d1ad716e9b6717196b,862
24T12466,12466,20,23,23,fee7c1c3b34879bd321b4097af6214ad4bd913b4153fa833a511c59189d9bf17,sub_1ec0da78fb09443a88262c5e93a3fb09,586
24T12467,12467,0,2,0,a0b0064074e19a0bbc9c81986af971142cd6040054549228f077c98c0a9a61f1,sub_12ce42f2e3d44ea5a92ef1fd18c14084,300
24T12467,12467,4,6,0,f6c78cfa61de9f3856ea19ba868515fc98313c1832b54fa748a16cb8d495b4e7,sub_12ce42f2e3d44ea5a92ef1fd18c14084,304
24T12467,12467,8,4,0,ece9cb3fdf0bd14c7e6127706d3b5875e537b6e9529276569322d022e4ee4bbb,sub_12ce42f2e3d44ea5a92ef1fd18c14084,310
24T12467,12467,12,2,2,88ca9a121c46d5f591359b742a905105a1a80064cd03026bbd7b5fbc5ab20ca2,sub_03783cf3e4eb4338921bcc68f017b79a,233
24T12467,12467,16,2,0,f6b2d10d299c8358f4f191ba078cf1d90a7515d01fef2d35f742671071874276,sub_12ce42f2e3d44ea5a92ef1fd18c14084,316
24T12485,12485,0,3,3,f000ee5f93f6804bcc57789f6b3d5c13449f8aec5f7032d5bf0c90d299a6008e,sub_d368927412f84ba68f7d55ef91335815,653
24T12485,12485,12,3,3,e685f4d3beb52a07204cb39ba7d424fcd40fe706889e49080ad60049e7087222,sub_82184a2bc049444db0f555ad23db92e3,441
24T12485,12485,24,7,6,665a0a14620629956910fbd44f85bacf03a240637517672cb4a08d263b3634be,sub_5d609a731c0945f380c90817d2380290,846
24T12486,12486,6,2,2,aed1866782be107cc22c87af118dd269d7b913597c6cac60d4bafd33e5c08a9f,sub_e2cc372b64514a4a873f811493d2192e,866
24T12487,12487,0,2,2,e427a28200e2f80661c1340fd7264d3801d60f3533450a0a8eb10fe7af100363,sub_2fe8e857d8fa4920ad52292814c7bcd1,764
24T12487,12487,12,3,2,743339b3e3a8079f93a4105a83ecde620c38273aff3afb4c552a1bc721ff05d0,sub_5d609a731c0945f380c90817d2380290,856
24T12487,12487,18,2,2,f3bef92ef96fb35367b121a758ba12e5ef5def16f664a4de88c038d1849276d1,sub_5d609a731c0945f380c90817d2380290,860
24T12487,12487,24,2,2,e241788e0db84da107adf73c3c4bce62e2eb759577b42b25ebba014cce356830,sub_3c24aea00e824020b1c3ca74205400ad,835
24T12489,12489,0,5,4,91020d519fff8b0a8b7b8cb7cd27c4d1366ccf73ee8f725c2a63adb2a67a97de,sub_63ca08cd4ace4740b683483b0945af9d,958
24T12489,12489,2,2884,2884,0f9765bfae2d586f7c46ec971939c53cb05bd2a963b07586270bab679e8d4eaf,sub_0404aeaf0cba49b2a510c61d00c8855b,88
24T12489,12489,6,2,2,832c86089e39be9aa35796b90419e5d3323d1e373552a74c6a1a722da963ebec,sub_ca0758085db44f5681dd331aaeb668ce,915
24T12489,12489,12,6,6,65264a396ab5cabb347621d4c290563032433c855a82c0a9bec45f2b7078d7a6,sub_ceb4105427054c16a985d54432b836f0,933
24T12489,12489,18,7,5,eea4f79155a2cd039eb3f7b67a41e1c0f2cadfcb6977be7650cfed8fa52574f3,sub_5d609a731c0945f380c90817d2380290,861
24T12489,12489,24,7,5,61e5c3837eff62d59ae60c8f99f0a10562a04eb6d00032f2326e6c5abb2f20fc,sub_5d609a731c0945f380c90817d2380290,862
24T12490,12490,0,4,3,6eee1afeed9393c02190a0699ea3b42fb5a809c4092ab0d826b2d63e4fcf93c0,sub_2fe8e857d8fa4920ad52292814c7bcd1,772
24T12490,12490,24,6,5,c349ffcf6e264844017abfd2f437e0a9ec05bb059773786a46d6f45c6996dc97,sub_e2cc372b64514a4a873f811493d2192e,874
24T12491,12491,0,2,1,cc27fd13a86639122be556b575adb1baee4a597ce50594fe44cb7ce8276ddecf,sub_2fe8e857d8fa4920ad52292814c7bcd1,776
24T12491,12491,24,7,6,1e2f8d1b4db474ef2a51e60e0b3745c8eeb2d529aa85ca61649fea6c85db97b9,sub_fcdc8c9aef6c4e649761fc3bdf26f1ce,777
24T12492,12492,6,4,4,7c282381b8e13f58acc1f24cfe04effaa06a1bcbb939a19648427031ee3e9403,sub_54b458ee3c4e4b99b9f4d1a6d160eaae,411
24T12492,12492,18,2,2,7ba1db72f38bb48fe8ee7fb73ddf0b0bf517d379e32a766c1e5df93ab931a624,sub_5d609a731c0945f380c90817d2380290,877
24T12493,12493,0,696,696,636c4ae14e06d15222951cef1f2c70a9004ffb0d849008ea1744d22afab9cb13,sub_026f31acd19e4c189b67b2c978e5913d,81
24T12493,12493,2,175,175,2cde68563ab325620a34db446876f0e740e3d350b3684c1173f324beb8742277,sub_c506776ec2cd4d9097d45a564fa2aef8,256
24T12493,12493,4,518,518,58e8465ab08230b29cbe3909084fedd73470532a996f40c47094e1c008893794,sub_8512834445b64ffa9c913dd10833faaa,212
24T12493,12493,6,57,57,a81084cafb53600b997698731e1c6c4035400be17c1dd6aea86458f82a7073b7,sub_6da18c86f3c249278d90092bbb2b816b,996
24T12493,12493,8,111,111,ff3891b3ac757b8f030261c1f5bcab410217b9e3fc477149665bc9163373f6eb,sub_61ac577583504707abc0a7f2547146e4,782
24T12493,12493,24,5,5,5cdd2edf02f4820025cda30c5d25125bd3784a4bf6729c3b912b1a3ce124565a,sub_5d609a731c0945f380c90817d2380290,881
24T12501,12501,6,2,1,68fbdc291b48535a718e42096e6e9e2caeed6d6597da8ddef2bc4911ce05f05c,sub_fe8167f3b3c74972b28ccce2e3ea9023,8
24T12501,12501,8,1,0,c609ffd63990971f71a1b9dd97b72fbbd18ea164d22b5dc67434e90c8e221804,sub_487a37e3de914560856edf9837662152,144
24T12515,12515,0,2,2,80aae8429b801c9cfd980161c0f7bdc5d667a4b445ad6c4e05e37ce519faf550,sub_ac75bc38aacc4664b6d3cdeb5fc4203b,188
24T12517,12517,0,4,4,22b3a7fc045461549534fe61d96a0fe2eea3745ff03ee4487b242b01c883cfe6,sub_fcdc8c9aef6c4e649761fc3bdf26f1ce,872
24T12517,12517,24,5,2,ba11078cd46bad1ce5b49bc18a88a57857783c09ba828604e21d3743d2cfc79b,sub_5d609a731c0945f380c90817d2380290,925
24T12527,12527,0,8,7,0624591247a8f5ed6cb425ecf6cc2cda9a8ab97ce422aea55b5c2d7cdbf1947c,sub_51b08a8c5b7144a2805831b15f67d5fa,927
24T12527,12527,12,16,15,ac11543b07078eeb941101b1f023d3117a398ef2b34668b62ab3bb2457b65eb7,sub_e2cc372b64514a4a873f811493d2192e,970
24T12527,12527,24,4,3,33b231b677358833faa3ce0212721f3e3bcc6d186b1f5e616b7d0f41978ce713,sub_e2cc372b64514a4a873f811493d2192e,974
24T12528,12528,0,1,0,f9980e4d04631dbceb8e85667f297d6d933c5cefcbf9cec540cbae2b7338bb09,sub_99d6e09c31b54ca5a07fae6e99ccf02e,485
24T12528,12528,12,1,0,82ef2d1dc5e9719b9cb94328018ac95ba07f1de8465c393ea0ea42d34d8d3d4e,sub_99d6e09c31b54ca5a07fae6e99ccf02e,486
24T12528,12528,16,1,1,3b9a86062189e645a0364b996b68a01aae184ec0ac241f13c3171ca4fbaf9203,sub_6a9a9f997a7643f882b48de504128efa,90
24T12528,12528,24,1,0,c2f8a4c14cfb0b60aff3f3c6cf043e1875d91cfa0dc347b3ba4976cc02790e7f,sub_99d6e09c31b54ca5a07fae6e99ccf02e,489
24T12531,12531,0,2,2,0beb3a022f77f788797861dc3af706928c5ddeb5711c046179b3171a760dca53,sub_51b08a8c5b7144a2805831b15f67d5fa,925
24T12531,12531,12,11,11,6973a2449fcf7bd8f29decacbc3bda3d3d96ffcf752c04c1ae1c530016465094,sub_51b08a8c5b7144a2805831b15f67d5fa,950
24T12531,12531,24,2,2,e8ac53d91cf4e0aa881a01e2ee723fccbd569c81f30e0105c2a479c1bf41063e,sub_e2cc372b64514a4a873f811493d2192e,973
24T12532,12532,0,1,0,aee32ce33b8dd6a6d1c37f20fe7d46df9d5c3652b2464e5c48910f0b5cc11c85,sub_99d6e09c31b54ca5a07fae6e99ccf02e,490
24T12532,12532,12,1,0,d635263c77e236ab19c02be84bccfb4caa862a5cdb17903980bddfbd0229e3fc,sub_99d6e09c31b54ca5a07fae6e99ccf02e,491
24T12532,12532,24,1,0,e59df5c21484ae0521195c1f2c80814e9c3ffda3962ecef340045e203c08fdf9,sub_99d6e09c31b54ca5a07fae6e99ccf02e,492
24T12535,12535,16,2,1,66c7adf2ec5419b1bc90bd05efeb763e683b1e43502812c7361d17736d310538,sub_31af0496535b41c7a1a40a0c4894bbd8,77
24T12535,12535,24,2,1,b2f8e116371b514f127c21f09989e68b2351f0e584635a41946404614a03bf5b,sub_5d609a731c0945f380c90817d2380290,952
24T12537,12537,0,2,1,ebef7415fa74839e80dfe9a09972c61e8465774dfac4e357951667660630bae1,sub_41085694dc9b44f591f51595c05e04c8,59
24T12537,12537,12,1,0,9f47bab0d838d25ea32638557ff95f2af3730560b992dd01efc6c25928b6bbdd,sub_7fa9980a4e6d40f5b4bf22c57592a345,56
24T12537,12537,24,2,1,de5a611190a33516c055010666c980be64711fc7ebaf2eed40d9dcd4b001a558,sub_41085694dc9b44f591f51595c05e04c8,69
24T12539,12539,0,3,2,b49c971d760bd2e4f61a0d6e48ccb85545fbfb43cf9f8d5384a97df39964a86f,sub_43f61dfb464e4f41829f5c417a1a3df5,497
24T12539,12539,12,2,1,d3c085a97e8341ff76ddf2862cc84fb17a04a4df378bc717f1e1c0f032edf2b2,sub_a2f778c3c6d6414d9005bd57497b8da2,343
24T12539,12539,24,3,2,4d9fc820628b4525fd8a8d99d9cdb05058b3c646567ec02b2469d8bc174606bd,sub_43f61dfb464e4f41829f5c417a1a3df5,787
24T12541,12541,12,1,0,03750a821c86b9b2db694b6bd1916a09dc988e8fc1fad390a29e240d1bdb637f,sub_ab850d4cd7b54167b92b00815f41c470,296
24T12541,12541,24,1,0,6e30edf80253e3a122818a061190a40286e196577580b4484d9438829ff881ad,sub_ab850d4cd7b54167b92b00815f41c470,299
24T12551,12551,12,5,4,22cc4075211d91cd9fac69c25b63c87b69ab2966df90173002d9c48fd9eddab8,sub_1ec0da78fb09443a88262c5e93a3fb09,995
24T12551,12551,24,2,1,1b82834bbf9e4e2bef2bb60372371907c041486deb18e974f34ac382d015de5a,sub_5d609a731c0945f380c90817d2380290,961
24T12552,12552,12,1,0,2a9fe816162d0f761e2408580b9f93977ad1bbbb6e78db33856a1f677b181712,sub_99d6e09c31b54ca5a07fae6e99ccf02e,493
24T12552,12552,24,1,0,60bc23079d3f0e265eabe1914ca763b0a8f514b6548e312e6ea92361384423ea,sub_99d6e09c31b54ca5a07fae6e99ccf02e,496
24T12563,12563,16,3,2,d9aa83f116893cd5741432dd8d59ced33dbed3250a09598027f4dc3b6a9c89f8,sub_0691f390e57e40ca9159903fe571379c,107
24T12566,12566,12,1,1,c340b4234b6d0336c7bd8529e1738ac18bddd07af3b3009c90fbfa9a58f772d7,sub_e4f455f981ce4024977db2be91803346,442
24T12567,12567,24,2,2,3f06182e1f1595a000ce818ea657a0517adf3bf79fbe78933d258ce75b5af108,sub_e2cc372b64514a4a873f811493d2192e,991
24T12568,12568,24,1,0,f6c1c94be680603aa071de7b9f9be45838e706942063133a286616efe1e187b5,sub_ab850d4cd7b54167b92b00815f41c470,304
24T12571,12571,0,1,0,9705cde33d8e438baa9baf8c8387a6738144c756e0eb1b218ed0e6166fc3be0c,sub_12ce42f2e3d44ea5a92ef1fd18c14084,323
24T12572,12572,0,1,1,d2d65795fe04fcabb52fb3a6e52952e18abe2013e5bff0fb3535f5dc68c62499,sub_8a34d36940fa4f919faeb5d45953d0eb,324
24T12576,12576,0,2,2,0bbce6861226047be707a4c9c56418fc7387a24e03c5da801a717ddb632e640c,sub_2fe8e857d8fa4920ad52292814c7bcd1,933
24T12576,12576,24,1,1,9ed0dac8324885dd99bcce4126b573d596d4070867d6b3915d900128e29ec771,sub_2fe8e857d8fa4920ad52292814c7bcd1,935
24T12578,12578,0,1,0,f5f5cc333ad13910d95cd526b9d70ad7188b39dcb4f41d2775b07c2f85ce70e3,sub_12ce42f2e3d44ea5a92ef1fd18c14084,325
24T12578,12578,8,1,0,215732864a656d605192cdca56d1bf4dbd403240bfbe1707bac6d993e0d12570,sub_12ce42f2e3d44ea5a92ef1fd18c14084,327
24T12580,12580,0,1,0,7c5f7036280172677de4e8b4d5635daf15b43a3ed7fcbffe85f90774676c599a,sub_ab850d4cd7b54167b92b00815f41c470,305
24T12580,12580,8,1,0,a4126a3bc808f41a8ad92fdebbd242271ca4a277379b1f6aa9c0208c0132c84c,sub_ab850d4cd7b54167b92b00815f41c470,307
24T12582,12582,0,3,2,43cea85cdc29467c955f5dffa2f6f020d9267bff5bd71178c1280214a4d452e0,sub_1cb5c0472a824a3cab7e194cb089ef3d,541
24T12582,12582,6,6,5,b372ca0d09afd632b3a6e831ed02f61e392a856844e20085cc4862a7996fa53f,sub_03783cf3e4eb4338921bcc68f017b79a,172
24T12584,12584,2,3,3,373e484895f5a413cbeac50651ca9c20d7ce6073f04bf6fd883b5ad7ba00ce7c,sub_03783cf3e4eb4338921bcc68f017b79a,248
24T12584,12584,6,4,3,edbb02db77f8077aba362376edf5ee88ed447b536c43049b538f244114bf6659,sub_03783cf3e4eb4338921bcc68f017b79a,173
24T12586,12586,0,5,5,9ec64ab24e506a34e71258459ff8c2c9b7c8c700ddf3cf03e40b31c398cbf088,sub_609e91224294497da88ff805ff61b9c2,496
24T12586,12586,2,1,1,8fd83db553cc4c8256f88e21f67bdaa7792706b7966449dfb0633df59dd90668,sub_a90caccc698e4067bb10e498ad8a9df9,33
24T12586,12586,8,1,0,15c4d48500f96b323abbb0b93d5e3fbb2c0fa599e4e8405c38639b6e2e8b96da,sub_e194c9fbb5fa48d1bca94d385d647616,99
24T12586,12586,24,1,0,6658572cced189e32fc419670fccd13fbd7495957db10c1a8d4dcd3725c713f6,sub_e194c9fbb5fa48d1bca94d385d647616,101
24T12588,12588,0,1,0,fa75fe27b9637b3b6ea91534f9dc89f067aa9645d2927d339ebe11baa462ff27,sub_99d6e09c31b54ca5a07fae6e99ccf02e,497
24T12590,12590,0,5,4,eeaa3f7852d36d3581c95a5eb441e9addc3f4ac956c582ec0d97f5dbd6a39050,sub_e2cc372b64514a4a873f811493d2192e,993
24T12590,12590,24,2,1,54c86f168dddf88e0dec0a03f0f4843754f536bfc86d12eea07f9a3f83fca476,sub_e2cc372b64514a4a873f811493d2192e,999
24T12592,12592,0,1,1,e161acdfff2c649284ef9ec9a931822ffc952c33bc8055c126810652faa2dcb6,sub_51b08a8c5b7144a2805831b15f67d5fa,979
24T12594,12594,8,8,8,e7ea7342eb75f0624b8cad99a5d86f520a232f51bac87332e7fa037b68ddba74,sub_e31f7c85c77d4fb98934e17f87040045,35
24T12594,12594,24,5,5,fe0c447928b2f9c40870dcff62c84dd253b3979443baeed03a0df80833abf268,sub_e646407000194117a91934ae6b0b4d6c,128
24T12595,12595,0,5,5,d47425d975b5c946d236e0743b249c476ea2d6d20bf21f1406f56dceaeead3b1,sub_8df8be059869467887509f3f90aac82a,121
24T12595,12595,12,13,13,09a395422ac7548299c1d9713d3eb7d9f187e959436905adb396a9901ea0e35e,sub_8df8be059869467887509f3f90aac82a,88
24T12597,12597,0,60,60,dc3ad2f160c0adc70382be6b9178fbd009a8952fb8dc044e1e4b6d06649c898a,sub_0007a6ac97fc42f98036afa7484ec0c0,25
24T12597,12597,8,28,28,91bc09ea0c9628952598ac930f67ffc14f2a2b651ee01b4b84ee85cdfb485947,sub_e31f7c85c77d4fb98934e17f87040045,0
24T12597,12597,24,30,30,8aa1fefa9b511586af769f30d234b0911fb077e2d1dd5255fe4a6b24e49d6735,sub_e646407000194117a91934ae6b0b4d6c,9
24T12598,12598,0,63,63,9abffdbb4819fc33683127c2d5d6ef1c898b1ad5e0a7befa76f40ae3aee5186f,sub_8c128ffb1b9f4f94aa70be155100992f,21
24T12598,12598,8,2,2,26caec30db100623998779d2c309a96f247723b0fc3e6c2470675ed117000bdd,sub_4b6afc9bd54b479eb0f46708b1bf755b,57
24T12598,12598,16,5,5,00d465a9453403ef2b1ce844875b4aa3064e953cf6864894faf1adb85ef1cf5c,sub_4b6afc9bd54b479eb0f46708b1bf755b,43
24T12598,12598,24,9,9,45c6fb247ae7ed34b7d5348a73b3e09482d0a2fccfac55cf4e0c2ece6c1884db,sub_4b6afc9bd54b479eb0f46708b1bf755b,40
24T12607,12607,0,66,66,fa33bb90afd6693c1576f0918efc94e08ce22f6fb41edb706c7d4a666cf98d15,sub_f67b00a270354e16b8f46b68887260b5,26
24T12607,12607,12,26,26,f17b7adaa481cad2e91153886d01c11ccd89ff23d33494d59751f226c6a238fa,sub_f67b00a270354e16b8f46b68887260b5,33
24T12608,12608,0,24,24,d4e93d900e6b44ac995741ca468b84fa8a603921d2c4fb7314906437f173ac72,sub_ee55bf588e044f218cff23ce2db9d190,9
24T12608,12608,2,12,12,b2eac6483fcb4dc0ad755675361a8110df18736cc283a33a0b92686e59eb83ea,sub_98a3a3a050e8425db922ddba5e1ef7b8,891
24T12608,12608,4,13,13,390407b9226ad2616d0f8caf6e99d308dbda1346d72e35a75afed98db199f98c,sub_a09b3a3f374749c48aad45b25cbefbb4,693
24T12612,12612,0,1,0,d4325094b1b34a435757a2a70b65824febe979992c5e998d97042cab37b264b0,sub_8063ff2c022d4e9eb7aceba4cae69cab,0
24T12612,12612,8,1,0,3b674c3b18425d9d9fd97d9707249eb675b844c06944ccd561701ac09590c76a,sub_8063ff2c022d4e9eb7aceba4cae69cab,1
24T12612,12612,16,1,0,e91ab3177acc109048a926aba03e3c1f638a95e890e599d9a9ced7241037534a,sub_8063ff2c022d4e9eb7aceba4cae69cab,2
24T12612,12612,24,1,0,2b6a764d9788481b8800e3959bcab1be4c1e6b7a6505ebffa0038e5b386d1542,sub_8063ff2c022d4e9eb7aceba4cae69cab,3
24T12617,12617,0,1,1,878a631d6cde59fae59990f8f5403e7a08cff9d8eb071eb8d86b3e95577396b4,sub_60ebcccea7004efea1c78c5d47af3168,345
24T12623,12623,0,1,1,bca483e174edbb8fd256d95ef9979e76c236440b072b79d4a01ce0c298b3f95a,sub_46726010902b4f8e937121113e157621,852
24T12639,12639,4,2,2,9e7c4d4d49acc599fcbb47dcc767222113a468a1fd5b47dc5e1afc8ff6937e0c,sub_0e24928ae2394dfda26d090219c65fa4,961
24T12641,12641,0,1,1,cec9a1ec2ae03159a8fb66472e6e1a36ebc1c107a01db294e7342bff8e3561ae,sub_c5559273552546b0be4a0f7b33ecdaa6,606
24T12684,12684,2,1,1,005e14ac7932d76d126d18d6f6cd6147165c53e941a90de0c6f673796256d481,sub_da0b2a2eeccd45b7832c9b0a9f4e64ff,163
24T12687,12687,2,2,2,7a4dabdc05243f946cddd7d4ea92ddb27ff0949f659a4a46e4390b6da3427b6a,sub_f6d3e22f6527492aaff24376ac97b48e,657
24T12701,12701,8,1,1,3c51fedda667974bf72b6d92edfe26e57d4b825dc3be9092391aafeee448fe7b,sub_0e07f6eab28b4cfa8b2d167496b58f49,55
24T12712,12712,4,1,1,4b71a70b30d9ac9e2eddc67a6c4437b92eaafc14420001e2cdecb0da90ef8f23,sub_3ead4984c5ca4651896bf02fb669e286,654
24T12726,12726,0,18,17,89ebfa7a067ecf63d71aad6043f1c74676445474aa709ca2ba46077f71e4605a,sub_1127ce12853d4f27ac7522ce013306d4,668
24T12726,12726,4,1,0,8ddd444344519f6582c2ed26b447eed129acced98b60c3ffc973f16f7e7888d6,sub_c91542cfa76d4f9b95b6a2c90d0f513a,10
24T12726,12726,8,1,1,9a68cddeea1287b63fe53e75d335eaa2b4cc9fd9fef7075b1e59bae8ad37c698,sub_404966c4e5e14081b1e1f41f895a44f5,363
24T12726,12726,16,3,2,9ff50009f4773fe69bd7781eee29e0009c92784918859996e2a6ccc33dfda7ec,sub_b97d316041334d9fa21535acbae1482d,228
24T12726,12726,24,2,0,62278cf915e54c0facd075ed4052880c86e962760def9c9b6877b9c090ad5882,sub_c91542cfa76d4f9b95b6a2c90d0f513a,11
24T12727,12727,0,17,17,20dff90e8751822892276ddee97d5216e3c98ecc2f363a9dc387bf10ed98e7d6,sub_404966c4e5e14081b1e1f41f895a44f5,595
24T12727,12727,4,3,3,d04f4cff4d0e351008b24560579064edb53dd73c2077de7a4792b1490431d952,sub_1a9bf17751fd442f8976d84483a67e29,782
24T12727,12727,8,24,24,f6789ba1cd8668f8245ce2aec456b7be186f55c2d837d4c2a720384463029d3e,sub_2fe8e857d8fa4920ad52292814c7bcd1,3
24T12727,12727,12,59,59,ffdcdfbfa6e40e43d67887657bb765ad4c6a44f17e3eaa92a8b2723e1fcbcf5f,sub_09d4504cb0364c788d1a10a78271e96c,801
24T12727,12727,16,21,21,3973d1a091acbe2c490bbfd442503dc225662cef8a2a833ba8445e1b61123d69,sub_fcdc8c9aef6c4e649761fc3bdf26f1ce,2
24T12727,12727,20,3,3,cea1675128110a723d2d47f0d01921bf1d3253cf36d251127963e1f5749f3465,sub_81efcb423f50435b87835bfbbe700892,860
24T12727,12727,24,8,8,74c3552452dc66856205ce8bdd5c8c72ed05a56f75b687f9bb7ae73eb9bde323,sub_404966c4e5e14081b1e1f41f895a44f5,317
24T12729,12729,0,71,70,d0d239cb025b8ba0e3022c1b32a5e41aff6dfb4b72029d29fb583ef48fc53415,sub_9f9a94dbdd7d43c49978377bc77d9b23,178
24T12729,12729,4,4,3,c009e68b2f30e6dd5e7b91ddd04018d9d65adeffd088f22d6db11c13c8514798,sub_2fe8e857d8fa4920ad52292814c7bcd1,5
24T12729,12729,16,4,4,ff931929f185bfe4c4505e8a6d82db007450aee7af57cf0ebde4191ea6f117bd,sub_588c471426594c57a1e295a6adf204a3,753
